150
2.04,50.684,0
2.04,16.992,56.25
2.05,67.676,75.0
2.04,67.676,150.0
0.01,210.352,75.0
1.02,210.352,75.0
2.07,67.676,225.0
2.06,135.352,300.0
2.04,50.684,450.0
0.0,210.352,300.0
1.03,210.352,300.0
2.04,16.992,506.25
2.05,67.676,525.0
2.04,67.676,600.0
0.0,210.352,525.0
1.03,210.352,525.0
2.08,67.676,675.0
2.07,135.352,750.0
2.04,50.684,900.0
0.01,210.352,750.0
1.02,210.352,750.0
2.04,16.992,956.25
2.11,67.676,975.0
2.09,67.676,1050.0
0.01,210.352,975.0
1.02,210.352,975.0
2.07,67.676,1125.0
2.06,67.676,1200.0
2.05,128.613,1275.0
2.1,60.82,1412.402
0.01,343.887,1200.0
1.03,343.887,1200.0
2.1,46.23,1513.125
2.09,81.211,1561.465
0.01,162.422,1561.465
1.02,162.422,1561.465
2.07,81.211,1651.465
2.08,81.211,1741.465
0.0,81.211,1741.465
1.03,81.211,1741.465
2.07,252.422,1831.465
0.01,252.422,1831.465
1.02,252.422,1831.465
